strategies,coin,interval,tp_pct,sl_pct,min_confidence,trades,wins,win_rate,total_pnl,roi_pct,final_capital,tp_sells,sl_sells,pattern_sells
THREE_MARKET_PATTERN+BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,7.0,7.0,5.0,14,0,42.86,0.00,0.0000,1025138.16,2,0,5
THREE_MARKET_PATTERN+BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,10.0,2.0,1.0,14,0,57.14,0.00,0.0000,1156747.42,1,3,3
THREE_MARKET_PATTERN+BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,10.0,2.0,3.0,14,0,57.14,0.00,0.0000,1156747.42,1,3,3
THREE_MARKET_PATTERN+BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,10.0,2.0,5.0,14,0,42.86,0.00,0.0000,1087066.05,1,4,2
THREE_MARKET_PATTERN+BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,10.0,3.0,1.0,14,0,57.14,0.00,0.0000,1144851.49,1,2,4
THREE_MARKET_PATTERN+BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,10.0,3.0,3.0,14,0,57.14,0.00,0.0000,1144851.49,1,2,4
THREE_MARKET_PATTERN+BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,10.0,3.0,5.0,14,0,42.86,0.00,0.0000,1075170.13,1,3,3
THREE_MARKET_PATTERN+BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,10.0,5.0,1.0,14,0,57.14,0.00,0.0000,1123338.98,1,1,5
THREE_MARKET_PATTERN+BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,10.0,5.0,3.0,14,0,57.14,0.00,0.0000,1123338.98,1,1,5
THREE_MARKET_PATTERN+BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,10.0,5.0,5.0,14,0,42.86,0.00,0.0000,1035187.87,1,2,4
THREE_MARKET_PATTERN+BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,10.0,7.0,1.0,14,0,57.14,0.00,0.0000,1123338.98,1,0,6
THREE_MARKET_PATTERN+BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,10.0,7.0,3.0,14,0,57.14,0.00,0.0000,1123338.98,1,0,6
THREE_MARKET_PATTERN+BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,10.0,7.0,5.0,14,0,42.86,0.00,0.0000,1025138.16,1,0,6
THREE_MARKET_PATTERN+BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,15.0,2.0,1.0,14,0,57.14,0.00,0.0000,1156747.42,0,3,4
THREE_MARKET_PATTERN+BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,15.0,2.0,3.0,14,0,57.14,0.00,0.0000,1156747.42,0,3,4
THREE_MARKET_PATTERN+BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,15.0,2.0,5.0,14,0,42.86,0.00,0.0000,1087066.05,0,4,3
THREE_MARKET_PATTERN+BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,15.0,3.0,1.0,14,0,57.14,0.00,0.0000,1144851.49,0,2,5
THREE_MARKET_PATTERN+BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,15.0,3.0,3.0,14,0,57.14,0.00,0.0000,1144851.49,0,2,5
THREE_MARKET_PATTERN+BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,15.0,3.0,5.0,14,0,42.86,0.00,0.0000,1075170.13,0,3,4
THREE_MARKET_PATTERN+BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,15.0,5.0,1.0,14,0,57.14,0.00,0.0000,1123338.98,0,1,6
THREE_MARKET_PATTERN+BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,15.0,5.0,3.0,14,0,57.14,0.00,0.0000,1123338.98,0,1,6
THREE_MARKET_PATTERN+BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,15.0,5.0,5.0,14,0,42.86,0.00,0.0000,1035187.87,0,2,5
THREE_MARKET_PATTERN+BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,15.0,7.0,1.0,14,0,57.14,0.00,0.0000,1123338.98,0,0,7
THREE_MARKET_PATTERN+BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,15.0,7.0,3.0,14,0,57.14,0.00,0.0000,1123338.98,0,0,7
THREE_MARKET_PATTERN+BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,15.0,7.0,5.0,14,0,42.86,0.00,0.0000,1025138.16,0,0,7
